Genes	Promoters - promoters upstream of gene	Regulation - transcription units of gene	Transcription Units	Regulation - transcription factor regulators of gene	Accession-1
EG11256	PM0-9974 // PM0-9521	TU0-14613 // TU0-12913	TU0-14613 // TU0-12913	PD01379 // PD00288 // G6737-MONOMER // PD00353 // G7072-MONOMER	b0382
G0-10716					b4706
EG12132		TU0-1881	TU0-1881	CPLX0-8083	b2528
G7326	PM0-2061	TU0-1881	TU0-1881	CPLX0-8083	b2531
G7325		TU0-1881	TU0-1881	CPLX0-8083	b2530
G7324		TU0-1881	TU0-1881	CPLX0-8083	b2529
EG12311		TU00423	TU00423		b2524
EG10508		TU00373	TU00373	G7072-MONOMER	b0421
EG10017		TU0-13885	TU0-13885	G7072-MONOMER	b3187
G7423		TU0-14313	TU0-14313	G7072-MONOMER	b2747
EG11294		TU0-8323	TU0-8323		b1208
EG11816		TU0-14313	TU0-14313	G7072-MONOMER	b2746
EG10370		TU0-14336	TU0-14336		b2515
EG11081		TU0-14465 // TU0-14395 // TU0-14394 // TU0-14253 // TU00291	TU0-14465 // TU0-14395 // TU0-14394 // TU0-14253 // TU00291		b0029
G6092	PM0-9965	TU0-12831 // TU0-14609 // TU0-14339	TU0-12831 // TU0-14609 // TU0-14339		b0174
G0-17084	PM0-9964	TU0-14339	TU0-14339		b4809
G0-8905	PM0-2881	TU0-2701 // TU0-14334	TU0-2701 // TU0-14334	G6737-MONOMER // PD00214	b4435
G0-10201	PM0-7522 // PM0-7521	TU0-7182 // TU0-7181	TU0-7182 // TU0-7181		b4616
EG11275	PM00040 // PM00040	TU0-42513 // TU0-14764 // TU00032	TU0-42513 // TU0-14764 // TU00032	CPLX0-226 // G7072-MONOMER	b3672
G6104		TU0-8840	TU0-8840	G7072-MONOMER	b0220
EG10509	PM00378	TU0-6507	TU0-6507	CPLX0-7639 // CPLX0-7705 // PD00353	b1732
EG10511	PM00043	TU00034	TU00034	CPLX0-7639 // PD00214 // G7072-MONOMER // CPLX0-7797	b3942
EG12768		TU0-6583	TU0-6583	G7630-MONOMER // G7072-MONOMER	b3137
G7631	PM0-6881	TU0-6581	TU0-6581	G7630-MONOMER // CPLX0-226	b3132
EG10512	PM00115	TU00225	TU00225	PD00353 // G7072-MONOMER	b3617
G7395	PM0-45451	TU0-42608 // TU0-13708	TU0-42608 // TU0-13708	CPLX0-7748	b2665
EG11606		TU0-4403	TU0-4403		b1250
EG12253		TU0-7301	TU0-7301		b3526
G7003		TU0-8841	TU0-8841	G7072-MONOMER	b1827
EG11869		TU0-14076	TU0-14076	EG12386-MONOMER	b3909
EG10513		TU00035	TU00035	CPLX0-7795 // PHOSPHO-ARCA	b0698
EG10514		TU00035	TU00035	CPLX0-7795 // PHOSPHO-ARCA	b0697
EG10515		TU00035	TU00035	CPLX0-7795 // PHOSPHO-ARCA	b0696
EG10516		TU00292	TU00292		b0695
EG10517		TU00292	TU00292		b0694
G0-10439	PM00044	TU00035	TU00035	CPLX0-7795 // PHOSPHO-ARCA	b4513
EG10518	PM384	TU306 // TU305	TU306 // TU305	G7072-MONOMER // EG12386-MONOMER	b1215
EG10519		TU0-13088	TU0-13088		b0918
G7663	PM0-36210 // PM0-36209 // PM0-9421	TU0-36432 // TU0-36431 // TU0-36430 // TU0-14291	TU0-36432 // TU0-36431 // TU0-36430 // TU0-14291		b3198
G7662		TU0-36430 // TU0-14290	TU0-36430 // TU0-14290		b3197
EG12361		TU0-13755	TU0-13755		b2842
G7463		TU0-13756	TU0-13756	G7072-MONOMER	b2843
EG20110		TU0-13918	TU0-13918		b3350
EG10521		TU0-12800	TU0-12800		b0047
EG11568		TU0-12800	TU0-12800		b0046
G7717		TU0-13918	TU0-13918		b3351
EG10522		TU0-13674	TU0-13674	PHOSPHO-ARCA	b2587
EG12155		TU0-13228	TU0-13228		b1352
G0-17108					b4833
G7928		TU0-8842	TU0-8842		b4331
EG11541	PM0-10159 // PM0-10158 // PM0-10157	TU0-14663 // TU0-14662 // TU0-14032	TU0-14663 // TU0-14662 // TU0-14032		b3747
EG10524		TU0-14521 // TU0-4703 // TU0-4702 // TU0-4701 // TU00036	TU0-14521 // TU0-4703 // TU0-4702 // TU0-4701 // TU00036	PD00365 // PD00763 // PD00288 // CPLX0-226	b0342
EG10525	PM00335	TU0-36427 // TU0-2405 // TU0-6508	TU0-36427 // TU0-2405 // TU0-6508	CPLX0-226	b0345
EG10526	PM0-9804	TU0-14521 // TU0-4703 // TU0-4702 // TU0-4701 // TU00036	TU0-14521 // TU0-4703 // TU0-4702 // TU0-4701 // TU00036	PD00365 // PD00763 // PD00288 // CPLX0-226	b0343
EG10527	PM0-4943 // PM0-4942 // PM0-4941 // PM00045	TU0-4703 // TU0-4702 // TU0-4701 // TU00036	TU0-4703 // TU0-4702 // TU0-4701 // TU00036	PD00365 // PD00763 // PD00288 // CPLX0-226	b0344
EG10528		TU00123	TU00123	MONOMER0-158 // CPLX0-226	b4036
G6637	PM0-46564 // PM0-46564 // PM0-46325 // PM0-9725 // PM0-9725	TU0-45262 // TU0-45261 // TU0-42573 // TU0-14472 // TU0-13200	TU0-45262 // TU0-45261 // TU0-42573 // TU0-14472 // TU0-13200		b1279
EG12691		TU0-45262 // TU0-45261 // TU0-42573 // TU0-14472 // TU0-13200	TU0-45262 // TU0-45261 // TU0-42573 // TU0-14472 // TU0-13200		b1280
EG12049		TU0-13558	TU0-13558	G7072-MONOMER	b2188
G6621		TU0-13175	TU0-13175		b1192
G6094	PM0-1321	TU0-1161	TU0-1161	EG12386-MONOMER	b0186
G592	PM0-8734	TU0-8353	TU0-8353	PD00353	b1380
G0-9602		TU0-8843	TU0-8843		b4419
G0-9605		TU0-8844	TU0-8844		b4421
G0-9607		TU0-8845	TU0-8845		b4423
G0-9041	PM0-9604	TU0-8846	TU0-8846		b4453
G7073		TU0-13478	TU0-13478		b1990
G6422	PM0-8714	TU0-8334	TU0-8334	CPLX0-226 // PD04418	b0819
G6571	PM0-9396	TU0-13138	TU0-13138	CPLX0-7748	b1113
EG11253	PM0-10007	TU0-13090	TU0-13090	CPLX0-7748	b0925
G6904		TU0-13366	TU0-13366		b1678
EG10529	PM00416	TU0-6942	TU0-6942	G7072-MONOMER	b2569
EG10530		TU0-6942	TU0-6942	G7072-MONOMER	b2568
G7006		TU0-13427	TU0-13427		b1833
G7007		TU0-13427	TU0-13427		b1834
EG11226		TU0-42478 // TU00179	TU0-42478 // TU00179	PD00519 // PD00353 // G7072-MONOMER	b0074
EG11577		TU0-42478 // TU00179	TU0-42478 // TU00179	PD00519 // PD00353 // G7072-MONOMER	b0073
EG11576		TU0-42478 // TU00179	TU0-42478 // TU00179	PD00519 // PD00353 // G7072-MONOMER	b0072
EG11575		TU0-42478 // TU00179	TU0-42478 // TU00179	PD00519 // PD00353 // G7072-MONOMER	b0071
G6984	PM0-46264	TU0-42526	TU0-42526	MONOMER0-155 // PD00353	b1798
EG11280	PM00250 // PM0-46180 // PM00250	TU0-42508 // TU0-42478 // TU00179	TU0-42508 // TU0-42478 // TU00179	PD00519 // PD00353 // G7072-MONOMER	b0075
EG10531	PM0-46381 // PM0-46179 // PM0-46177 // PM0-9884	TU0-42656 // TU0-42477 // TU0-42475 // TU0-12807	TU0-42656 // TU0-42477 // TU0-42475 // TU0-12807	EG11554-MONOMER // CPLX0-7916 // EG12123-MONOMER // CPLX0-8563 // PD00288 // PD00519 // PD00353 // G7072-MONOMER	b0076
EG30047		TU00521	TU00521	CPLX0-7705	b4369
EG30048	PM00676	TU00521	TU00521	CPLX0-7705	b4370
EG10532		TU0-13010	TU0-13010	G7072-MONOMER	b0642
EG30049		TU00503	TU00503	CPLX0-7705	b3798
EG30050	PM00673	TU0-14574 // TU0-14573 // TU00518	TU0-14574 // TU0-14573 // TU00518	G7072-MONOMER	b3174
EG30051		TU0-42652 // TU00521	TU0-42652 // TU00521	CPLX0-7705	b4368
EG30052		TU00507	TU00507	CPLX0-7705 // PD00353	b0672
EG30053	PM00661	TU00506	TU00506	CPLX0-7705	b4270
EG30054		TU00512	TU00512		b1909
EG10533	PM00046	TU00037	TU00037	PC00010	b4043
G7945		TU0-8628	TU0-8628	CPLX0-226 // CPLX0-8210 // EG20249-MONOMER	b4358
G7944	PM0-46099	TU0-14211	TU0-14211	CPLX0-226 // CPLX0-8210 // EG20249-MONOMER	b4357
EG12587		TU0-14210	TU0-14210		b4356
EG12128	PM0-46367 // PM0-46367	TU0-42614 // TU00295	TU0-42614 // TU00295		b2828
EG12387		TU0-4001	TU0-4001	EG12386-MONOMER // CPLX0-226 // MONOMER0-155 // PD00288 // G7072-MONOMER // PHOSPHO-ARCA	b2660
EG11548	PM-8816	TU-8430 // TU00333	TU-8430 // TU00333		b1653
EG10534	PM0-10090	TU0-13620	TU0-13620		b2411
EG11334		TU0-8847	TU0-8847	G7072-MONOMER	b3647
EG11306	PM0-9992	TU0-13004	TU0-13004	PD00353	b0628
EG11591		TU0-45272 // TU0-14470 // TU0-13006	TU0-45272 // TU0-14470 // TU0-13006		b0630
EG10535		TU0-8848	TU0-8848		b1139
EG10536		TU00457 // TU00184	TU00457 // TU00184	PD00353 // G7072-MONOMER	b3454
EG10537		TU00457 // TU00184	TU00457 // TU00184	PD00353 // G7072-MONOMER	b3455
EG10538		TU00457 // TU00184	TU00457 // TU00184	PD00353 // G7072-MONOMER	b3457
EG10539	PM00256	TU00183	TU00183	MONOMER0-155 // PD00353	b3460
EG10540	PM00612 // PM00257	TU00457 // TU00184	TU00457 // TU00184	PD00353 // G7072-MONOMER	b3458
