Cell Barcode	UMAP-1	UMAP-2
D1_lib8_bc1_12_bc2_32_bc3_88	1.0180526	-7.1472907
D1_lib8_bc1_12_bc2_33_bc3_45	-4.0276737	-4.216962
D1_lib8_bc1_12_bc2_33_bc3_5	2.141573	-4.974847
D1_lib8_bc1_12_bc2_33_bc3_80	1.1713233	5.89114
D1_lib8_bc1_12_bc2_34_bc3_55	2.8996701	4.5020027
D1_lib8_bc1_12_bc2_35_bc3_51	5.68463	1.123158
D1_lib8_bc1_12_bc2_35_bc3_7	-4.1938176	4.597432
D1_lib8_bc1_12_bc2_36_bc3_71	-5.8370037	0.45000124
D1_lib8_bc1_12_bc2_36_bc3_79	-4.472012	0.18645096
D1_lib8_bc1_12_bc2_37_bc3_47	4.677031	-0.5067601
D1_lib8_bc1_12_bc2_38_bc3_82	1.9071779	5.374339
D1_lib8_bc1_12_bc2_38_bc3_85	4.922977	3.3659954
D1_lib8_bc1_12_bc2_39_bc3_52	-4.5483932	3.113696
D1_lib8_bc1_12_bc2_39_bc3_8	2.8703008	5.355321
D1_lib8_bc1_12_bc2_39_bc3_91	5.2208543	-4.4085603
D1_lib8_bc1_12_bc2_3_bc3_53	5.406238	-4.61232
D1_lib8_bc1_12_bc2_41_bc3_36	2.6267943	6.5092144
D1_lib8_bc1_12_bc2_42_bc3_39	-2.4855669	4.050209
D1_lib8_bc1_12_bc2_42_bc3_4	-0.62150717	5.305147
D1_lib8_bc1_12_bc2_42_bc3_51	-5.556082	-2.300892
D1_lib8_bc1_12_bc2_42_bc3_83	-2.112887	-6.6080785
D1_lib8_bc1_12_bc2_43_bc3_70	2.1100845	3.2577238
D1_lib8_bc1_12_bc2_43_bc3_82	-6.165062	1.0202093
D1_lib8_bc1_12_bc2_44_bc3_63	-2.9522698	4.5184355
D1_lib8_bc1_12_bc2_44_bc3_89	6.628423	2.620284
D1_lib8_bc1_12_bc2_48_bc3_77	-1.1197896	3.8984041
D1_lib8_bc1_12_bc2_48_bc3_95	-3.1944525	5.141117
D1_lib8_bc1_12_bc2_49_bc3_22	5.3826947	-1.2223983
D1_lib8_bc1_12_bc2_4_bc3_82	-1.2033391	4.728731
D1_lib8_bc1_12_bc2_50_bc3_10	2.0196857	6.3883476
D1_lib8_bc1_12_bc2_51_bc3_30	4.13407	-5.494545
D1_lib8_bc1_12_bc2_52_bc3_31	4.037996	-4.34312
D1_lib8_bc1_12_bc2_53_bc3_23	1.2829456	-5.5170784
D1_lib8_bc1_12_bc2_53_bc3_74	5.433373	-3.5775516
D1_lib8_bc1_12_bc2_54_bc3_22	-3.60254	2.672803
D1_lib8_bc1_12_bc2_54_bc3_37	-5.9708204	0.9880047
D1_lib8_bc1_12_bc2_54_bc3_66	-6.5983477	1.2703719
D1_lib8_bc1_12_bc2_55_bc3_63	1.0135889	-6.3071246
D1_lib8_bc1_12_bc2_55_bc3_88	3.8431573	-0.07161045
D1_lib8_bc1_12_bc2_56_bc3_28	-6.638809	-0.987113
D1_lib8_bc1_12_bc2_58_bc3_18	6.3614182	0.97914696
D1_lib8_bc1_12_bc2_58_bc3_93	-4.929767	-0.751246
D1_lib8_bc1_12_bc2_59_bc3_31	-3.8711107	-4.362608
D1_lib8_bc1_12_bc2_59_bc3_76	-3.4672832	-5.8815546
D1_lib8_bc1_12_bc2_59_bc3_96	5.670713	-4.4146976
D1_lib8_bc1_12_bc2_60_bc3_23	-4.5967455	2.5724726
D1_lib8_bc1_12_bc2_60_bc3_40	4.812433	3.4633732
D1_lib8_bc1_12_bc2_60_bc3_5	0.9140415	-6.549847
D1_lib8_bc1_12_bc2_61_bc3_85	-1.3938198	-4.6919017
D1_lib8_bc1_12_bc2_61_bc3_96	6.18669	1.6434698
D1_lib8_bc1_12_bc2_62_bc3_55	-3.4342117	1.0114765
D1_lib8_bc1_12_bc2_62_bc3_71	-1.8021653	3.6738997
D1_lib8_bc1_12_bc2_63_bc3_67	-5.6252384	3.4857225
D1_lib8_bc1_12_bc2_63_bc3_86	-5.872063	2.1426415
D1_lib8_bc1_12_bc2_64_bc3_77	-0.6781864	5.389642
D1_lib8_bc1_12_bc2_67_bc3_39	6.2033067	-3.1774037
D1_lib8_bc1_12_bc2_67_bc3_49	-6.016531	2.498395
D1_lib8_bc1_12_bc2_68_bc3_73	6.2108407	1.2799077
D1_lib8_bc1_12_bc2_69_bc3_43	-4.484473	-4.5466156
D1_lib8_bc1_12_bc2_69_bc3_83	4.5256734	4.4697247
D1_lib8_bc1_12_bc2_70_bc3_36	-3.2005932	4.3889008
D1_lib8_bc1_12_bc2_70_bc3_57	-3.510126	1.1030569
D1_lib8_bc1_12_bc2_70_bc3_84	5.8204665	1.8861914
D1_lib8_bc1_12_bc2_72_bc3_48	2.5486631	-6.3642273
D1_lib8_bc1_12_bc2_74_bc3_43	-6.309685	0.581717
D1_lib8_bc1_12_bc2_74_bc3_45	3.7984023	-5.0738206
D1_lib8_bc1_12_bc2_74_bc3_79	-2.6864924	-5.7572556
D1_lib8_bc1_12_bc2_75_bc3_20	-0.24245214	-3.4001677
D1_lib8_bc1_12_bc2_75_bc3_29	-1.030324	-4.8384666
D1_lib8_bc1_12_bc2_75_bc3_52	0.14183283	-5.5561676
D1_lib8_bc1_12_bc2_75_bc3_64	-4.357597	-4.102214
D1_lib8_bc1_12_bc2_76_bc3_48	3.9767308	3.7237759
D1_lib8_bc1_12_bc2_77_bc3_52	3.6533723	5.71461
D1_lib8_bc1_12_bc2_77_bc3_82	3.5336843	5.1206417
D1_lib8_bc1_12_bc2_77_bc3_94	-0.38458347	2.5752869
D1_lib8_bc1_12_bc2_79_bc3_83	1.9215245	-6.9787326
D1_lib8_bc1_12_bc2_79_bc3_87	-3.847703	-5.342276
D1_lib8_bc1_12_bc2_79_bc3_93	-6.5122137	-0.2982025
D1_lib8_bc1_12_bc2_80_bc3_71	3.5680985	3.2766619
D1_lib8_bc1_12_bc2_81_bc3_25	2.5539012	-6.050452
D1_lib8_bc1_12_bc2_83_bc3_62	7.0630946	0.6258497
D1_lib8_bc1_12_bc2_84_bc3_28	1.9697928	4.9158573
D1_lib8_bc1_12_bc2_85_bc3_16	-5.225876	2.841362
D1_lib8_bc1_12_bc2_86_bc3_94	-5.4782066	1.1774039
D1_lib8_bc1_12_bc2_87_bc3_66	6.302914	-1.4886827
D1_lib8_bc1_12_bc2_87_bc3_7	-5.6006446	1.9562917
D1_lib8_bc1_12_bc2_88_bc3_76	-4.09344	-4.4093914
D1_lib8_bc1_12_bc2_89_bc3_22	3.5345492	-2.5852323
D1_lib8_bc1_12_bc2_89_bc3_64	1.0786347	-6.0398235
D1_lib8_bc1_12_bc2_89_bc3_8	1.5526595	-4.621578
D1_lib8_bc1_12_bc2_8_bc3_14	-3.8270063	1.8089948
D1_lib8_bc1_12_bc2_8_bc3_44	-2.4570818	3.2797031
D1_lib8_bc1_12_bc2_90_bc3_12	3.453714	6.259225
D1_lib8_bc1_12_bc2_90_bc3_26	2.8454938	-0.12496519
D1_lib8_bc1_12_bc2_90_bc3_53	-5.1418066	-0.42197704
D1_lib8_bc1_12_bc2_90_bc3_82	2.1633668	4.9657927
D1_lib8_bc1_12_bc2_91_bc3_25	1.7395039	-6.8110743
D1_lib8_bc1_12_bc2_91_bc3_32	4.886781	-2.9778402
D1_lib8_bc1_12_bc2_91_bc3_44	-5.987937	2.80153
D1_lib8_bc1_12_bc2_91_bc3_6	2.5423179	-4.4735594
D1_lib8_bc1_12_bc2_93_bc3_15	-6.939193	-0.1221056
D1_lib8_bc1_12_bc2_95_bc3_46	0.053774357	5.1314735
D1_lib8_bc1_12_bc2_95_bc3_93	-6.1446056	1.2607155
D1_lib8_bc1_12_bc2_9_bc3_41	5.999409	-1.0023465
D1_lib8_bc1_12_bc2_9_bc3_52	-5.498219	2.9299183
D1_lib8_bc1_13_bc2_11_bc3_34	-0.9568014	-6.326335
D1_lib8_bc1_13_bc2_11_bc3_91	-5.420602	0.4131999
D1_lib8_bc1_13_bc2_12_bc3_40	-1.9932258	-4.606005
D1_lib8_bc1_13_bc2_12_bc3_82	3.738565	-6.51316
D1_lib8_bc1_13_bc2_16_bc3_51	-4.485043	5.0269594
D1_lib8_bc1_13_bc2_18_bc3_53	-1.3026237	6.1339617
D1_lib8_bc1_13_bc2_19_bc3_16	-0.44946337	6.765291
D1_lib8_bc1_13_bc2_20_bc3_56	5.7951884	3.2621536
D1_lib8_bc1_13_bc2_21_bc3_60	6.1107707	-0.79158163
D1_lib8_bc1_13_bc2_21_bc3_79	5.500215	-4.4103312
D1_lib8_bc1_13_bc2_21_bc3_91	-4.241107	-4.851084
D1_lib8_bc1_13_bc2_22_bc3_63	3.310454	5.1002007
D1_lib8_bc1_13_bc2_23_bc3_23	1.6072388	-6.4550467
D1_lib8_bc1_13_bc2_23_bc3_34	-1.1754904	-7.1668134
D1_lib8_bc1_13_bc2_24_bc3_57	1.914278	-6.3853498
D1_lib8_bc1_13_bc2_25_bc3_71	-3.8144624	5.520735
D1_lib8_bc1_13_bc2_26_bc3_79	-0.9902954	-5.826768
D1_lib8_bc1_13_bc2_27_bc3_43	4.502479	5.0726833
D1_lib8_bc1_13_bc2_28_bc3_34	2.1286545	-5.8888173
D1_lib8_bc1_13_bc2_30_bc3_20	5.942717	-3.4526927
D1_lib8_bc1_13_bc2_30_bc3_41	-2.380781	-5.479078
D1_lib8_bc1_13_bc2_30_bc3_43	-4.368841	5.4105787
D1_lib8_bc1_13_bc2_30_bc3_65	-1.7176208	6.25348
D1_lib8_bc1_13_bc2_30_bc3_91	-0.49717045	2.5873566
D1_lib8_bc1_13_bc2_31_bc3_2	-7.2789955	1.200171
D1_lib8_bc1_13_bc2_31_bc3_39	-5.169108	-1.295043
D1_lib8_bc1_13_bc2_32_bc3_18	6.2303214	-0.20837688
D1_lib8_bc1_13_bc2_32_bc3_63	-1.5574048	-6.743732
D1_lib8_bc1_13_bc2_32_bc3_84	-7.2768755	1.3546228
D1_lib8_bc1_13_bc2_33_bc3_91	-5.468273	-2.9301727
D1_lib8_bc1_13_bc2_34_bc3_24	5.8456073	3.9241352
D1_lib8_bc1_13_bc2_34_bc3_37	-0.0044665337	5.311181
D1_lib8_bc1_13_bc2_34_bc3_87	0.34748697	-7.0990095
D1_lib8_bc1_13_bc2_36_bc3_39	-5.513473	-1.8345871
D1_lib8_bc1_13_bc2_36_bc3_4	1.582037	5.974127
D1_lib8_bc1_13_bc2_36_bc3_90	2.85329	4.1766195
D1_lib8_bc1_13_bc2_38_bc3_30	2.8614202	4.990918
D1_lib8_bc1_13_bc2_39_bc3_15	-5.3396864	-4.070173
D1_lib8_bc1_13_bc2_39_bc3_21	6.638161	1.2452536
D1_lib8_bc1_13_bc2_39_bc3_67	1.3172588	-6.8829956
D1_lib8_bc1_13_bc2_39_bc3_72	0.76395893	-6.3509474
D1_lib8_bc1_13_bc2_3_bc3_45	3.7914824	2.9769077
D1_lib8_bc1_13_bc2_3_bc3_82	5.609034	-1.7549584
D1_lib8_bc1_13_bc2_40_bc3_15	-3.808876	4.5010843
D1_lib8_bc1_13_bc2_40_bc3_28	-0.9988513	6.625436
D1_lib8_bc1_13_bc2_40_bc3_52	-5.5295515	3.3690548
D1_lib8_bc1_13_bc2_40_bc3_54	-2.2137141	-5.4460025
D1_lib8_bc1_13_bc2_40_bc3_78	6.56033	-2.578454
D1_lib8_bc1_13_bc2_42_bc3_1	-6.4572067	0.6963806
D1_lib8_bc1_13_bc2_42_bc3_36	4.133823	1.867074
D1_lib8_bc1_13_bc2_42_bc3_78	-3.1799188	4.806115
D1_lib8_bc1_13_bc2_43_bc3_22	-3.6456633	-3.8345656
D1_lib8_bc1_13_bc2_43_bc3_9	-3.560948	5.612607
D1_lib8_bc1_13_bc2_44_bc3_67	-4.753671	-4.419498
D1_lib8_bc1_13_bc2_45_bc3_10	-3.9484131	-3.824041
D1_lib8_bc1_13_bc2_45_bc3_14	2.4807072	6.6558056
D1_lib8_bc1_13_bc2_45_bc3_20	-3.3085346	3.9403238
D1_lib8_bc1_13_bc2_45_bc3_53	-7.016342	2.1605105
D1_lib8_bc1_13_bc2_46_bc3_29	2.5222955	-4.7751937
D1_lib8_bc1_13_bc2_46_bc3_67	5.1954446	2.8333797
D1_lib8_bc1_13_bc2_46_bc3_90	2.4718757	-3.1896625
D1_lib8_bc1_13_bc2_47_bc3_14	-3.8634305	-4.557828
D1_lib8_bc1_13_bc2_47_bc3_17	4.072952	5.008254
D1_lib8_bc1_13_bc2_47_bc3_38	-0.034839153	6.1663027
D1_lib8_bc1_13_bc2_47_bc3_71	6.50545	2.2948198
D1_lib8_bc1_13_bc2_48_bc3_17	-3.4653437	3.0194902
D1_lib8_bc1_13_bc2_48_bc3_44	5.9831853	-1.1631594
D1_lib8_bc1_13_bc2_4_bc3_42	5.1030393	3.4593725
D1_lib8_bc1_13_bc2_51_bc3_87	0.2746873	-7.4205265
D1_lib8_bc1_13_bc2_53_bc3_24	-0.409482	4.9627132
D1_lib8_bc1_13_bc2_53_bc3_25	-4.0873895	-1.275425
D1_lib8_bc1_13_bc2_53_bc3_93	4.061028	-3.3257282
D1_lib8_bc1_13_bc2_55_bc3_45	0.62538815	-6.9185276
D1_lib8_bc1_13_bc2_55_bc3_96	4.8076463	-2.1921222
D1_lib8_bc1_13_bc2_56_bc3_11	-5.7715344	-2.5885606
D1_lib8_bc1_13_bc2_56_bc3_42	-5.9808745	3.7896328
D1_lib8_bc1_13_bc2_57_bc3_49	-7.1612277	2.422512
D1_lib8_bc1_13_bc2_57_bc3_86	-5.1903563	-3.9563756
D1_lib8_bc1_13_bc2_58_bc3_18	0.6081624	-3.9814286
D1_lib8_bc1_13_bc2_58_bc3_46	0.62400484	-5.1713037
D1_lib8_bc1_13_bc2_59_bc3_18	4.8980384	1.8733015
D1_lib8_bc1_13_bc2_59_bc3_22	-3.9255147	-1.404141
D1_lib8_bc1_13_bc2_59_bc3_44	5.504536	-1.0619059
D1_lib8_bc1_13_bc2_59_bc3_70	1.6805096	-3.8503914
D1_lib8_bc1_13_bc2_61_bc3_55	-6.9305015	0.6409049
D1_lib8_bc1_13_bc2_61_bc3_78	-3.9703598	-5.4057956
D1_lib8_bc1_13_bc2_62_bc3_3	-4.9693437	-1.8064549
D1_lib8_bc1_13_bc2_63_bc3_86	-2.8948553	-5.3092966
D1_lib8_bc1_13_bc2_64_bc3_9	-6.105771	-3.0130203
D1_lib8_bc1_13_bc2_65_bc3_70	-4.268655	-1.2759643
D1_lib8_bc1_13_bc2_66_bc3_51	-5.6534505	2.109551
D1_lib8_bc1_13_bc2_66_bc3_69	-5.816107	-0.73792887
D1_lib8_bc1_13_bc2_67_bc3_82	-1.7051272	4.525014
D1_lib8_bc1_13_bc2_68_bc3_19	-4.3251343	-4.1859007
D1_lib8_bc1_13_bc2_68_bc3_6	-6.8973846	-0.069425106
D1_lib8_bc1_13_bc2_68_bc3_77	-5.9330525	-3.5426462
D1_lib8_bc1_13_bc2_69_bc3_26	-5.086216	-4.016161
D1_lib8_bc1_13_bc2_69_bc3_78	5.774714	-3.7991304
D1_lib8_bc1_13_bc2_6_bc3_89	3.2038074	-4.440657
D1_lib8_bc1_13_bc2_70_bc3_29	5.47092	-5.0471506
D1_lib8_bc1_13_bc2_70_bc3_32	-4.40541	-4.0431705
D1_lib8_bc1_13_bc2_70_bc3_43	4.794214	-4.5917797
D1_lib8_bc1_13_bc2_70_bc3_48	5.3115134	-3.1595066
D1_lib8_bc1_13_bc2_70_bc3_70	7.0676064	0.50751066
D1_lib8_bc1_13_bc2_70_bc3_81	-4.1471653	5.5309906
D1_lib8_bc1_13_bc2_72_bc3_12	-3.8021152	-1.5329976
D1_lib8_bc1_13_bc2_73_bc3_17	3.458281	-6.6689167
D1_lib8_bc1_13_bc2_73_bc3_34	3.2638736	6.1437254
D1_lib8_bc1_13_bc2_73_bc3_83	-4.909831	3.4405317
D1_lib8_bc1_13_bc2_73_bc3_9	0.48104715	-6.807899
D1_lib8_bc1_13_bc2_74_bc3_18	3.4018865	6.3103724
D1_lib8_bc1_13_bc2_75_bc3_77	-3.844664	4.014776
D1_lib8_bc1_13_bc2_77_bc3_32	1.4612765	-6.959695
D1_lib8_bc1_13_bc2_78_bc3_90	-5.6706295	-2.336543
D1_lib8_bc1_13_bc2_79_bc3_16	2.2920094	-4.773946
D1_lib8_bc1_13_bc2_7_bc3_18	-3.0440469	-5.169264
D1_lib8_bc1_13_bc2_7_bc3_74	3.076178	-6.2373953
D1_lib8_bc1_13_bc2_80_bc3_45	5.084498	-3.7890325
D1_lib8_bc1_13_bc2_81_bc3_67	2.6219697	2.430626
D1_lib8_bc1_13_bc2_81_bc3_87	1.3665719	6.3269987
D1_lib8_bc1_13_bc2_82_bc3_3	4.895491	1.1580567
D1_lib8_bc1_13_bc2_82_bc3_41	-3.028859	-5.535916
D1_lib8_bc1_13_bc2_82_bc3_73	0.6185174	3.869668
D1_lib8_bc1_13_bc2_83_bc3_56	1.2978373	-4.7266116
D1_lib8_bc1_13_bc2_83_bc3_63	2.2307782	6.0646334
D1_lib8_bc1_13_bc2_84_bc3_91	5.591373	1.1339641
D1_lib8_bc1_13_bc2_87_bc3_46	-6.323109	-1.9328399
D1_lib8_bc1_13_bc2_87_bc3_68	-3.1460576	-5.6549077
D1_lib8_bc1_13_bc2_87_bc3_85	-2.5225222	6.2735434
D1_lib8_bc1_13_bc2_87_bc3_93	-5.094331	4.469988
D1_lib8_bc1_13_bc2_88_bc3_22	2.9632535	6.458956
D1_lib8_bc1_13_bc2_88_bc3_3	1.3878074	3.9149132
D1_lib8_bc1_13_bc2_88_bc3_77	2.2083364	-5.691448
D1_lib8_bc1_13_bc2_89_bc3_26	-1.7012177	4.4558516
D1_lib8_bc1_13_bc2_89_bc3_38	-5.93068	1.7771568
D1_lib8_bc1_13_bc2_89_bc3_91	-0.6213341	-7.1924715
D1_lib8_bc1_13_bc2_90_bc3_45	-3.6457856	3.8676472
D1_lib8_bc1_13_bc2_91_bc3_36	-2.0272236	5.786194
D1_lib8_bc1_13_bc2_91_bc3_44	0.7525344	3.250063
D1_lib8_bc1_13_bc2_92_bc3_11	-6.767088	1.4504137
D1_lib8_bc1_13_bc2_92_bc3_26	5.723638	4.0110474
D1_lib8_bc1_13_bc2_92_bc3_43	1.7133379	-6.2334814
D1_lib8_bc1_13_bc2_93_bc3_71	-6.431969	1.4008031
D1_lib8_bc1_13_bc2_94_bc3_19	-5.8100524	-2.0151744
D1_lib8_bc1_13_bc2_94_bc3_46	0.37075567	4.1513395
D1_lib8_bc1_13_bc2_95_bc3_2	-5.6159916	1.1384373
D1_lib8_bc1_13_bc2_95_bc3_23	-6.862479	0.08213329
D1_lib8_bc1_13_bc2_95_bc3_60	6.6912684	1.3692245
D1_lib8_bc1_13_bc2_95_bc3_74	5.6239448	-4.206349
D1_lib8_bc1_13_bc2_96_bc3_61	6.824578	-0.5477004
D1_lib8_bc1_13_bc2_9_bc3_33	5.8608184	-0.7803416
D1_lib8_bc1_14_bc2_10_bc3_38	1.0693936	-5.9516983
D1_lib8_bc1_14_bc2_10_bc3_9	-4.2641377	-2.469781
D1_lib8_bc1_14_bc2_11_bc3_21	-3.13184	-5.097387
D1_lib8_bc1_14_bc2_11_bc3_87	0.2764125	-6.287509
D1_lib8_bc1_14_bc2_12_bc3_50	-3.083924	-4.1878047
D1_lib8_bc1_14_bc2_12_bc3_74	-6.0890102	2.922655
D1_lib8_bc1_14_bc2_12_bc3_75	-3.866499	-3.022801
D1_lib8_bc1_14_bc2_14_bc3_94	-2.7447667	2.7366009
D1_lib8_bc1_14_bc2_15_bc3_41	-0.6281705	-6.478136
D1_lib8_bc1_14_bc2_16_bc3_42	4.3503957	-2.6168547
D1_lib8_bc1_14_bc2_17_bc3_31	4.1596036	-5.02077
D1_lib8_bc1_14_bc2_17_bc3_89	-3.0603952	4.5833216
D1_lib8_bc1_14_bc2_18_bc3_31	-2.7961867	5.019086
D1_lib8_bc1_14_bc2_18_bc3_7	2.1747932	4.5376596
D1_lib8_bc1_14_bc2_19_bc3_23	3.6001363	-4.815289
D1_lib8_bc1_14_bc2_19_bc3_37	-1.7236059	5.974662
D1_lib8_bc1_14_bc2_19_bc3_6	1.1971273	-7.0537596
D1_lib8_bc1_14_bc2_20_bc3_26	-1.2099729	-6.697424
D1_lib8_bc1_14_bc2_21_bc3_22	-1.6066852	4.73446
D1_lib8_bc1_14_bc2_21_bc3_38	-1.8806472	6.183283
D1_lib8_bc1_14_bc2_21_bc3_7	-3.8020804	-2.274085
D1_lib8_bc1_14_bc2_23_bc3_30	-4.98122	4.319193
D1_lib8_bc1_14_bc2_24_bc3_7	-4.5342026	4.744013
D1_lib8_bc1_14_bc2_25_bc3_69	3.5083337	5.1290636
D1_lib8_bc1_14_bc2_25_bc3_93	-3.3366635	-2.8837695
D1_lib8_bc1_14_bc2_26_bc3_45	-3.3151238	5.1275854
D1_lib8_bc1_14_bc2_26_bc3_85	-4.0989237	-0.04349518
D1_lib8_bc1_14_bc2_27_bc3_26	-3.9280934	-2.5462778
D1_lib8_bc1_14_bc2_27_bc3_39	0.2319231	-6.90409
D1_lib8_bc1_14_bc2_28_bc3_11	-2.477254	2.040718
D1_lib8_bc1_14_bc2_29_bc3_49	-2.0469565	3.479435
D1_lib8_bc1_14_bc2_29_bc3_58	-3.4551804	5.504324
D1_lib8_bc1_14_bc2_29_bc3_87	3.3068328	-5.127837
D1_lib8_bc1_14_bc2_2_bc3_27	5.0873027	1.7630992
D1_lib8_bc1_14_bc2_2_bc3_3	-6.5516014	0.065606594
D1_lib8_bc1_14_bc2_31_bc3_22	0.20312643	-5.8598046
D1_lib8_bc1_14_bc2_31_bc3_63	4.0281196	-1.9268432
D1_lib8_bc1_14_bc2_32_bc3_20	2.3591204	4.308359
D1_lib8_bc1_14_bc2_32_bc3_26	-2.9771242	-4.6674156
D1_lib8_bc1_14_bc2_32_bc3_49	3.66882	2.256144
D1_lib8_bc1_14_bc2_32_bc3_74	3.747912	3.9989662
D1_lib8_bc1_14_bc2_32_bc3_8	-2.6023347	3.473278
D1_lib8_bc1_14_bc2_33_bc3_20	-1.9921587	-5.1321287
D1_lib8_bc1_14_bc2_33_bc3_42	2.7861257	4.2905664
D1_lib8_bc1_14_bc2_33_bc3_46	4.791596	-2.389819
D1_lib8_bc1_14_bc2_34_bc3_1	-2.1058893	4.97857
D1_lib8_bc1_14_bc2_34_bc3_49	2.6616216	5.7917547
D1_lib8_bc1_14_bc2_34_bc3_83	0.7567749	5.679924
D1_lib8_bc1_14_bc2_35_bc3_4	5.5208097	2.468439
D1_lib8_bc1_14_bc2_35_bc3_52	-2.0274253	-5.4630322
D1_lib8_bc1_14_bc2_36_bc3_47	5.600695	-3.6213815
D1_lib8_bc1_14_bc2_36_bc3_94	-0.5934925	-3.0446215
D1_lib8_bc1_14_bc2_39_bc3_11	0.62687445	-6.9457374
D1_lib8_bc1_14_bc2_40_bc3_89	1.2706103	6.019352
D1_lib8_bc1_14_bc2_41_bc3_40	-2.5884202	5.1166124
D1_lib8_bc1_14_bc2_41_bc3_91	3.3494592	1.3070683
D1_lib8_bc1_14_bc2_42_bc3_21	-4.7500887	1.4570699
D1_lib8_bc1_14_bc2_42_bc3_41	2.901486	-5.662069
D1_lib8_bc1_14_bc2_42_bc3_83	-7.24918	1.6521869
D1_lib8_bc1_14_bc2_43_bc3_17	4.528772	-0.92212963
D1_lib8_bc1_14_bc2_43_bc3_38	-0.18614912	-5.5411596
D1_lib8_bc1_14_bc2_45_bc3_62	4.434198	4.7938623
D1_lib8_bc1_14_bc2_46_bc3_15	3.7779632	0.13763905
D1_lib8_bc1_14_bc2_46_bc3_3	1.4787378	-5.670542
D1_lib8_bc1_14_bc2_46_bc3_68	-0.9758153	5.1936827
D1_lib8_bc1_14_bc2_46_bc3_96	-1.7937274	-3.212139
D1_lib8_bc1_14_bc2_47_bc3_17	2.6277022	3.683382
D1_lib8_bc1_14_bc2_47_bc3_77	-2.8671908	2.3226805
D1_lib8_bc1_14_bc2_47_bc3_86	-6.605503	1.5211525
D1_lib8_bc1_14_bc2_48_bc3_95	2.652926	4.7185307
D1_lib8_bc1_14_bc2_49_bc3_22	4.164122	1.4355187
D1_lib8_bc1_14_bc2_4_bc3_64	2.311606	-6.127502
D1_lib8_bc1_14_bc2_4_bc3_80	1.0889673	-6.5003805
D1_lib8_bc1_14_bc2_50_bc3_16	6.3546367	0.087545395
D1_lib8_bc1_14_bc2_50_bc3_57	-5.342318	-2.5453906
D1_lib8_bc1_14_bc2_50_bc3_9	-3.7223935	4.307024
D1_lib8_bc1_14_bc2_52_bc3_42	4.679833	3.5210953
D1_lib8_bc1_14_bc2_52_bc3_74	0.5889759	4.2420607
D1_lib8_bc1_14_bc2_52_bc3_80	-1.3525643	4.3920107
D1_lib8_bc1_14_bc2_53_bc3_31	4.4548106	-3.6774933
D1_lib8_bc1_14_bc2_53_bc3_69	-0.37658262	4.1790085
D1_lib8_bc1_14_bc2_53_bc3_90	0.49178648	-5.217598
D1_lib8_bc1_14_bc2_54_bc3_84	6.4810843	-2.6393359
D1_lib8_bc1_14_bc2_54_bc3_86	1.931221	6.7983274
D1_lib8_bc1_14_bc2_55_bc3_27	-1.2290959	-4.7331724
D1_lib8_bc1_14_bc2_56_bc3_32	-1.7788453	5.058692
D1_lib8_bc1_14_bc2_57_bc3_26	-0.19794035	-6.361076
D1_lib8_bc1_14_bc2_57_bc3_38	-6.788065	1.61197
D1_lib8_bc1_14_bc2_57_bc3_78	5.6767907	-0.36042452
D1_lib8_bc1_14_bc2_58_bc3_31	4.2527947	2.2274284
D1_lib8_bc1_14_bc2_58_bc3_48	-6.7810116	2.3249254
D1_lib8_bc1_14_bc2_58_bc3_65	-3.87167	-1.6228294
D1_lib8_bc1_14_bc2_5_bc3_21	1.0875063	-3.7297113
D1_lib8_bc1_14_bc2_5_bc3_61	4.221061	-0.7743244
D1_lib8_bc1_14_bc2_5_bc3_65	5.333056	-4.470006
D1_lib8_bc1_14_bc2_5_bc3_93	5.8350434	-3.9481053
D1_lib8_bc1_14_bc2_60_bc3_55	4.4877524	1.7352085
D1_lib8_bc1_14_bc2_61_bc3_5	-2.8109982	3.9522114
D1_lib8_bc1_14_bc2_61_bc3_95	-1.1442509	-4.8608384
D1_lib8_bc1_14_bc2_61_bc3_96	-3.0387316	-4.7474465
D1_lib8_bc1_14_bc2_62_bc3_19	5.0417705	-3.6790965
D1_lib8_bc1_14_bc2_63_bc3_36	-3.7449343	4.057576
D1_lib8_bc1_14_bc2_64_bc3_42	3.3589644	0.21822405
D1_lib8_bc1_14_bc2_64_bc3_44	-5.7162433	1.2309909
D1_lib8_bc1_14_bc2_66_bc3_78	-5.6424294	3.97324
D1_lib8_bc1_14_bc2_67_bc3_39	2.7030702	3.5272121
D1_lib8_bc1_14_bc2_67_bc3_41	-3.0670946	3.184329
D1_lib8_bc1_14_bc2_67_bc3_89	4.6840425	-0.2976489
D1_lib8_bc1_14_bc2_68_bc3_23	0.45976925	4.2405014
D1_lib8_bc1_14_bc2_68_bc3_60	6.5506425	-2.539741
D1_lib8_bc1_14_bc2_68_bc3_73	-0.40281916	-6.26286
D1_lib8_bc1_14_bc2_68_bc3_91	4.472153	2.4371147
D1_lib8_bc1_14_bc2_69_bc3_31	5.6356893	-1.1866331
D1_lib8_bc1_14_bc2_69_bc3_95	-3.2975385	4.729561
D1_lib8_bc1_14_bc2_6_bc3_22	-1.9926717	-6.011461
D1_lib8_bc1_14_bc2_6_bc3_50	1.4608583	5.7263546
D1_lib8_bc1_14_bc2_70_bc3_27	-0.4782157	6.2487326
D1_lib8_bc1_14_bc2_72_bc3_18	-4.9699583	-0.6888695
